Specimen.I,Species,Complex,Year,Lat,Lon,Color.Code,Color,Notes,T2T3Red,USA1_alt
AMNH_BEE 00112635,melanopygus,Rocky,2001,37.9192,-122.10884,A5,Black,,0,183
AMNH_BEE 00112636,melanopygus,Rocky,2001,37.9192,-122.10884,A5,Black,,0,183
AMNH_BEE 00112637,melanopygus,Rocky,2001,37.9192,-122.10884,A5,Black,,0,183
AMNH_BEE 00112638,melanopygus,Rocky,2001,37.9192,-122.10884,A5,Black,,0,183
AMNH_BEE 00112639,melanopygus,Rocky,2001,37.9192,-122.10884,A5,Black,,0,183
AMNH_BEE 00112640,melanopygus,Rocky,2001,37.9192,-122.10884,A5,Black,,0,183
AMNH_BEE 00162819,melanopygus,Rocky,2010,37.9192,-122.10884,A5,Black,,0,183
AMNH_BEE 00223608,melanopygus,Rocky,2011,37.9192,-122.10884,A1,Black,,0,183
AMNH_BEE 00223610,melanopygus,Rocky,2011,37.9192,-122.10884,A5,Black,,0,183
BMEC_ENT 00007062,melanopygus,Pacific,1979,38.89472,-122.25111,E2,Black,,0,183
561644,melanopygus,Pacific,1966,36.176389,-121.693056,P6,Black,,0,185
561645,melanopygus,Pacific,1966,36.176389,-121.693056,P6,Black,,0,185
561646,melanopygus,Pacific,1966,36.176389,-121.693056,P6,Black,,0,185
BMEC_ENT 00006837,melanopygus,Pacific,1964,38.52,-122.12,E2,Black,,0,186
BMEC_ENT 00006622,melanopygus,Pacific,1970,38.51352,-122.1038,E1,Black,,0,199
BMEC_ENT 00006904,melanopygus,Pacific,1959,38.51352,-122.1038,A7,Black,,0,199
BMEC_ENT 00007015,melanopygus,Pacific,1970,38.51352,-122.1038,P6,Black,,0,199
BMEC_ENT 00007016,melanopygus,Pacific,1979,38.51352,-122.1038,P6,Black,,0,199
BMEC_ENT 00007017,melanopygus,Pacific,1970,38.51352,-122.1038,A8,Black,,0,199
BMEC_ENT 00006773,melanopygus,Pacific,1961,38.4,-122.4,A8,Black,,0,202
562625,melanopygus,Pacific,1949,38.993889,-123.434444,P6,Black,,0,210
AMNH_BEE 00054265,melanopygus,Rocky,1955,40.4203,-122.3818,A5,Black,,0,211
561638,melanopygus,Pacific,1975,36.262222,-121.415556,A8,Black,,0,218
AMNH_BEE 00099120,melanopygus,Rocky,2008,36.314,-121.125,A5,Black,,0,222
562430,melanopygus,Pacific,1978,37.875278,-122.251944,A4M,Black,,0,223
562431,melanopygus,Pacific,1964,37.875278,-122.251944,A4M,Black,,0,223
9524,melanopygus,Pacific,1985,37.875278,-122.251944,P9,Black,,0,223
ENT.709302,melanopygus,Pacific,1968,38.590189,-123.315491,P8M,Black,,0,225
562531,melanopygus,Pacific,1958,38.590278,-123.310278,E2M,Black,,0,225
562532,melanopygus,Pacific,1955,38.590278,-123.310278,A4M,Black,,0,225
BMEC_ENT 00006686,melanopygus,Pacific,1976,38.10166,-122.88694,E1,Black,,0,227
BMEC_ENT 00007031,melanopygus,Pacific,1976,38.10166,-122.88694,E2,Black,,0,227
562237,melanopygus,Pacific,1960,37.946944,-122.626111,A8M,Black,,0,229
562238,melanopygus,Pacific,1960,37.946944,-122.626111,A4M,Black,,0,229
562239,melanopygus,Pacific,1960,37.946944,-122.626111,E1M,Black,,0,229
562240,melanopygus,Pacific,1960,37.946944,-122.626111,E2M,Black,,0,229
562241,melanopygus,Pacific,1960,37.946944,-122.626111,A4M,Black,,0,229
562242,melanopygus,Pacific,1960,37.946944,-122.626111,E3M,Black,,0,229
562243,melanopygus,Pacific,1960,37.946944,-122.626111,A7M,Black,,0,229
562244,melanopygus,Pacific,1960,37.946944,-122.626111,A4M,Black,,0,229
562245,melanopygus,Pacific,1960,37.946944,-122.626111,P6M,Black,,0,229
562246,melanopygus,Pacific,1960,37.946944,-122.626111,E3M,Black,,0,229
9522,melanopygus,Pacific,1960,37.946944,-122.626111,P9,Black,,0,229
BMEC_ENT 00007028,melanopygus,Pacific,1983,39.25,-121.31,P6,Black,,0,230
BMEC_ENT 00007029,melanopygus,Pacific,1983,39.25,-121.31,P6,Black,,0,230
BMEC_ENT 00007083,melanopygus,Pacific,1981,39.6029,-122.53662,P6,Black,,0,231
BMEC_ENT 00006182,melanopygus,Pacific,1954,38.60417,-122.31111,E2,Black,,0,232
BMEC_ENT 00006703,melanopygus,Pacific,1955,38.60417,-122.31111,P10,Black,,0,232
BMEC_ENT 00006704,melanopygus,Pacific,1955,38.60417,-122.31111,P6,Black,,0,232
BMEC_ENT 00006705,melanopygus,Pacific,1955,38.60417,-122.31111,P6,Black,,0,232
BMEC_ENT 00006898,melanopygus,Pacific,1956,38.60417,-122.31111,A8,Black,,0,232
BMEC_ENT 00006936,melanopygus,Pacific,1951,38.60417,-122.31111,A8,Black,,0,232
BMEC_ENT 00006971,melanopygus,Pacific,1956,38.60417,-122.31111,A7,Black,,0,232
562375,melanopygus,Pacific,1952,37.398056,-121.805833,A4M,Black,,0,233
562376,melanopygus,Pacific,1952,37.398056,-121.805833,A9M,Black,,0,233
562377,melanopygus,Pacific,1950,37.398056,-121.805833,A4M,Black,,0,233
562378,melanopygus,Pacific,1947,37.398056,-121.805833,E3M,Black,,0,233
AMNH_BEE 00135447,melanopygus,Pacific,2010,37.954,-122.135,A4M,Black,,0,234
AMNH_BEE 00135446,melanopygus,Rocky,2010,37.954,-122.135,A5,Black,,0,234
AMNH_BEE 00223607,melanopygus,Rocky,2011,37.954,-122.135,A5,Black,,0,234
BMEC_ENT 00006651,melanopygus,Pacific,1974,38.6955,-122.4448,E2,Black,,0,236
BMEC_ENT 00007060,melanopygus,Pacific,1974,38.6955,-122.4448,A8,Black,,0,236
AMNH_BEE 00122020,melanopygus,Pacific,1952,37.90059,-122.25599,P9,Black,,0,240
AMNH_BEE 00122021,melanopygus,Pacific,1952,37.90059,-122.25599,P10,Black,,0,240
562578,melanopygus,Pacific,1956,36.267778,-121.376111,A7M,Black,,0,256
BMEC_ENT 00006151,melanopygus,Pacific,1967,38.61527,-122.42777,P9,Black,,0,260
BMEC_ENT 00006655,melanopygus,Pacific,1972,38.61527,-122.42777,E2,Black,,0,260
BMEC_ENT 00006664,melanopygus,Pacific,1974,38.61527,-122.42777,A8,Black,,0,260
BMEC_ENT 00006665,melanopygus,Pacific,1974,38.61527,-122.42777,P6,Black,,0,260
BMEC_ENT 00006666,melanopygus,Pacific,1974,38.61527,-122.42777,E1,Black,,0,260
BMEC_ENT 00006667,melanopygus,Pacific,1970,38.61527,-122.42777,E1,Black,,0,260
BMEC_ENT 00006668,melanopygus,Pacific,1970,38.61527,-122.42777,P6,Black,,0,260
BMEC_ENT 00006669,melanopygus,Pacific,1970,38.61527,-122.42777,E1,Black,,0,260
BMEC_ENT 00006670,melanopygus,Pacific,1970,38.61527,-122.42777,A8,Black,,0,260
BMEC_ENT 00006671,melanopygus,Pacific,1971,38.61527,-122.42777,P6,Black,,0,260
BMEC_ENT 00006672,melanopygus,Pacific,1971,38.61527,-122.42777,A8,Black,,0,260
BMEC_ENT 00006673,melanopygus,Pacific,1971,38.61527,-122.42777,A8,Black,,0,260
BMEC_ENT 00006675,melanopygus,Pacific,1971,38.61527,-122.42777,A8,Black,,0,260
BMEC_ENT 00006685,melanopygus,Pacific,1975,38.61527,-122.42777,E1,Black,,0,260
BMEC_ENT 00007058,melanopygus,Pacific,1969,38.61527,-122.42777,E2,Black,,0,260
BMEC_ENT 00007069,melanopygus,Pacific,1970,38.61527,-122.42777,P6,Black,,0,260
562569,melanopygus,Pacific,1954,36.368333,-121.871111,A4M,Black,,0,261
562582,melanopygus,Pacific,1999,34.147778,-118.144444,A7M,Black,,0,266
561701,melanopygus,Pacific,1999,34.147778,-118.144444,A7,Black,,0,266
AMNH_BEE 00229647,melanopygus,Pacific,,34.147785,-118.144516,A4M,Black,,0,266
AMNH_BEE 00229648,melanopygus,Pacific,,34.147785,-118.144516,A4M,Black,,0,266
BMEC_ENT 00006152,melanopygus,Pacific,1933,33.95,-117.39,A7,Black,,0,267
BMEC_ENT 00006153,melanopygus,Pacific,1933,33.95,-117.39,E2,Black,,0,267
BMEC_ENT 00006676,melanopygus,Pacific,1976,37.84,-120.34,A8,Black,,0,268
BMEC_ENT 00006677,melanopygus,Pacific,1976,37.84,-120.34,P6,Black,,0,268
BMEC_ENT 00006678,melanopygus,Pacific,1976,37.84,-120.34,A8,Black,,0,268
BMEC_ENT 00007044,melanopygus,Pacific,1976,37.84,-120.34,A7,Black,,0,268
562429,melanopygus,Pacific,1948,37.791944,-122.141667,A7M,Black,,0,269
561628,melanopygus,Pacific,1949,37.791944,-122.141667,P6,Black,,0,269
561629,melanopygus,Pacific,1949,37.791944,-122.141667,P6,Black,,0,269
561630,melanopygus,Pacific,1949,37.791944,-122.141667,P6,Black,,0,269
561631,melanopygus,Pacific,1949,37.791944,-122.141667,E2,Black,,0,269
561632,melanopygus,Pacific,1950,37.791944,-122.141667,P8,Black,,0,269
561633,melanopygus,Pacific,1950,37.791944,-122.141667,P6,Black,,0,269
561634,melanopygus,Pacific,1950,37.791944,-122.141667,A7,Black,,0,269
AMNH_BEE 00054327,melanopygus,Pacific,1954,37.9402,-122.638,A5M,Black,,0,270
AMNH_BEE 00054902,melanopygus,Pacific,1954,37.9402,-122.638,A4M,Black,,0,270
AMNH_BEE 00121351,melanopygus,Pacific,1954,37.9402,-122.638,A9M,Black,,0,270
AMNH_BEE 00121352,melanopygus,Pacific,1954,37.9402,-122.638,A4M,Black,,0,270
BMEC_ENT 00006805,melanopygus,Pacific,1978,37.9402,-122.638,E2,Black,,0,270
AMNH_BEE 00054294,melanopygus,Rocky,1954,37.9402,-122.638,A1,Black,,0,270
BMEC_ENT 00006822,melanopygus,Pacific,1961,37.94027,-122.63833,A8,Black,,0,270
BMEC_ENT 00006823,melanopygus,Pacific,1961,37.94027,-122.63833,A8,Black,,0,270
BMEC_ENT 00006824,melanopygus,Pacific,1961,37.94027,-122.63833,P6,Black,,0,270
BMEC_ENT 00006825,melanopygus,Pacific,1961,37.94027,-122.63833,P6,Black,,0,270
BMEC_ENT 00006817,melanopygus,Pacific,1959,40.70182,-122.33778,A8,Black,,0,272
BMEC_ENT 00006818,melanopygus,Pacific,1959,40.70182,-122.33778,E2,Black,,0,272
BMEC_ENT 00006819,melanopygus,Pacific,1959,40.70182,-122.33778,E2,Black,,0,272
2221,melanopygus,Pacific,1970,39.001667,-123.084444,E3M,Black,,0,275
2971,melanopygus,Pacific,1970,39.001667,-123.084444,A4M,Black,,0,275
2973,melanopygus,Pacific,1970,39.001667,-123.084444,A9M,Black,,0,275
4718,melanopygus,Pacific,1970,39.001667,-123.084444,A4M,Black,,0,275
4719,melanopygus,Pacific,1970,39.001667,-123.084444,A7M,Black,,0,275
BMEC_ENT 00007856,melanopygus,Pacific,1968,39.0018,-123.0847,A9M,Black,,0,275
BMEC_ENT 00006633,melanopygus,Pacific,1977,39.0018,-123.0847,P6,Black,,0,275
BMEC_ENT 00006634,melanopygus,Pacific,1977,39.0018,-123.0847,P6,Black,,0,275
BMEC_ENT 00006635,melanopygus,Pacific,1977,39.0018,-123.0847,P6,Black,,0,275
BMEC_ENT 00006636,melanopygus,Pacific,1977,39.0018,-123.0847,E2,Black,,0,275
BMEC_ENT 00006637,melanopygus,Pacific,1977,39.0018,-123.0847,P6,Black,,0,275
BMEC_ENT 00006638,melanopygus,Pacific,1977,39.0018,-123.0847,E1,Black,,0,275
BMEC_ENT 00006639,melanopygus,Pacific,1977,39.0018,-123.0847,P6,Black,,0,275
BMEC_ENT 00006640,melanopygus,Pacific,1977,39.0018,-123.0847,A8,Black,,0,275
BMEC_ENT 00006641,melanopygus,Pacific,1977,39.0018,-123.0847,P6,Black,,0,275
BMEC_ENT 00007051,melanopygus,Pacific,1977,39.0018,-123.0847,A8,Black,,0,275
BMEC_ENT 00007052,melanopygus,Pacific,1977,39.0018,-123.0847,E1,Black,,0,275
BMEC_ENT 00007053,melanopygus,Pacific,1977,39.0018,-123.0847,E1,Black,,0,275
119354,melanopygus,Pacific,1972,37.961111,-122.628889,A4M,Black,,0,277
114383,melanopygus,Pacific,1972,38.079167,-122.86,E7M,Black,,0,280
114521,melanopygus,Pacific,1972,38.079167,-122.86,E7M,Black,,0,280
122385,melanopygus,Pacific,1972,38.079167,-122.86,E7M,Black,,0,280
122386,melanopygus,Pacific,1972,38.079167,-122.86,E7M,Black,,0,280
122387,melanopygus,Pacific,1972,38.079167,-122.86,E7M,Black,,0,280
124769,melanopygus,Pacific,1972,38.079167,-122.86,A4M,Black,,0,280
125773,melanopygus,Pacific,1972,38.079167,-122.86,E3M,Black,,0,280
125774,melanopygus,Pacific,1972,38.079167,-122.86,P7M,Black,,0,280
132737,melanopygus,Pacific,1972,38.079167,-122.86,A7M,Black,,0,280
187240,melanopygus,Pacific,1974,38.079167,-122.86,A4M,Black,,0,280
194206,melanopygus,Pacific,1974,38.079167,-122.86,A7M,Black,,0,280
197090,melanopygus,Pacific,1974,38.079167,-122.86,A9M,Black,,0,280
199418,melanopygus,Pacific,1975,38.079167,-122.86,A7M,Black,,0,280
202061,melanopygus,Pacific,1974,38.079167,-122.86,A4M,Black,,0,280
233496,melanopygus,Pacific,1977,38.079167,-122.86,A9M,Black,,0,280
235544,melanopygus,Pacific,1976,38.079167,-122.86,A7M,Black,,0,280
249045,melanopygus,Pacific,1976,38.079167,-122.86,A9M,Black,,0,280
562281,melanopygus,Pacific,1972,38.079167,-122.86,E3M,Black,,0,280
3091,melanopygus,Pacific,1970,38.079167,-122.86,P6,Black,,0,280
3092,melanopygus,Pacific,1970,38.079167,-122.86,P9,Black,,0,280
4835,melanopygus,Pacific,1970,38.079167,-122.86,P9,Black,,0,280
106348,melanopygus,Pacific,1971,38.079167,-122.86,P9,Black,,0,280
106410,melanopygus,Pacific,1971,38.079167,-122.86,A6,Black,,0,280
110608,melanopygus,Pacific,1971,38.079167,-122.86,P6,Black,,0,280
112996,melanopygus,Pacific,1971,38.079167,-122.86,P6,Black,,0,280
114345,melanopygus,Pacific,1972,38.079167,-122.86,P9,Black,,0,280
124779,melanopygus,Pacific,1972,38.079167,-122.86,P6,Black,,0,280
184244,melanopygus,Pacific,1974,38.079167,-122.86,P6,Black,,0,280
189208,melanopygus,Pacific,1974,38.079167,-122.86,P6,Black,,0,280
193381,melanopygus,Pacific,1974,38.079167,-122.86,P6,Black,,0,280
194216,melanopygus,Pacific,1974,38.079167,-122.86,P6,Black,,0,280
194651,melanopygus,Pacific,1974,38.079167,-122.86,P6,Black,,0,280
199162,melanopygus,Pacific,1974,38.079167,-122.86,A7,Black,,0,280
206942,melanopygus,Pacific,1974,38.079167,-122.86,P6,Black,,0,280
233517,melanopygus,Pacific,1976,38.079167,-122.86,P9,Black,,0,280
235543,melanopygus,Pacific,1976,38.079167,-122.86,P6,Black,,0,280
237039,melanopygus,Pacific,1976,38.079167,-122.86,P6,Black,,0,280
239557,melanopygus,Pacific,1976,38.079167,-122.86,P6,Black,,0,280
254783,melanopygus,Pacific,1978,38.079167,-122.86,P6,Black,,0,280
255054,melanopygus,Pacific,1978,38.079167,-122.86,A7,Black,,0,280
562508,melanopygus,Pacific,1966,34.013889,-119.823889,A5M,Black,,0,296
562509,melanopygus,Pacific,1966,34.013889,-119.823889,A9M,Black,,0,296
562516,melanopygus,Pacific,1966,34.013889,-119.823889,S2M,Black,,0,296
562517,melanopygus,Pacific,1966,34.013889,-119.823889,E3M,Black,,0,296
562518,melanopygus,Pacific,1966,34.013889,-119.823889,S2M,Black,,0,296
BMEC_ENT 00006901,melanopygus,Pacific,1958,38.94414,-123.11528,A8,Black,,0,300
562282,melanopygus,Pacific,1960,37.998611,-122.669722,A4M,Black,,0,303
562283,melanopygus,Pacific,1960,37.998611,-122.669722,A4M,Black,,0,303
BBSL397468,melanopygus,Pacific,1971,36.4383,-118.9039,E2,Black,T2 like that in P10),0,305
102373,melanopygus,Pacific,1971,38.999167,-123.074444,A7M,Black,,0,310
102374,melanopygus,Pacific,1971,38.999167,-123.074444,A4M,Black,,0,310
119119,melanopygus,Pacific,1972,38.999167,-123.074444,A9M,Black,,0,310
119120,melanopygus,Pacific,1972,38.999167,-123.074444,A7M,Black,,0,310
119121,melanopygus,Pacific,1972,38.999167,-123.074444,E3M,Black,,0,310
126354,melanopygus,Pacific,1972,38.999167,-123.074444,E3M,Black,,0,310
126355,melanopygus,Pacific,1972,38.999167,-123.074444,A7M,Black,,0,310
126356,melanopygus,Pacific,1972,38.999167,-123.074444,E3M,Black,,0,310
126357,melanopygus,Pacific,1972,38.999167,-123.074444,A9M,Black,,0,310
126358,melanopygus,Pacific,1972,38.999167,-123.074444,A7M,Black,,0,310
129399,melanopygus,Pacific,1972,38.999167,-123.074444,E3M,Black,,0,310
132644,melanopygus,Pacific,1972,38.999167,-123.074444,P6M,Black,,0,310
132645,melanopygus,Pacific,1972,38.999167,-123.074444,P6M,Black,,0,310
132646,melanopygus,Pacific,1972,38.999167,-123.074444,A9M,Black,,0,310
132647,melanopygus,Pacific,1972,38.999167,-123.074444,A4M,Black,,0,310
132661,melanopygus,Pacific,1972,38.999167,-123.074444,S2M,Black,,0,310
164448,melanopygus,Pacific,1973,38.999167,-123.074444,A4M,Black,,0,310
187270,melanopygus,Pacific,1974,38.999167,-123.074444,A9M,Black,,0,310
187272,melanopygus,Pacific,1974,38.999167,-123.074444,P7M,Black,,0,310
188204,melanopygus,Pacific,1974,38.999167,-123.074444,A9M,Black,,0,310
188208,melanopygus,Pacific,1974,38.999167,-123.074444,P7M,Black,,0,310
194298,melanopygus,Pacific,1974,38.999167,-123.074444,A9M,Black,,0,310
194303,melanopygus,Pacific,1974,38.999167,-123.074444,P7M,Black,,0,310
194334,melanopygus,Pacific,1974,38.999167,-123.074444,A7M,Black,,0,310
200232,melanopygus,Pacific,1974,38.999167,-123.074444,P7M,Black,,0,310
201982,melanopygus,Pacific,1974,38.999167,-123.074444,A4M,Black,,0,310
202153,melanopygus,Pacific,1974,38.999167,-123.074444,P7M,Black,,0,310
AMNH_BEE 00112644,melanopygus,Pacific,2001,39.232,-123.486,S2M,Black,,0,310
AMNH_BEE 00112641,melanopygus,Rocky,2001,39.232,-123.486,A5,Black,,0,310
AMNH_BEE 00112642,melanopygus,Rocky,2001,39.232,-123.486,A5,Black,,0,310
AMNH_BEE 00112643,melanopygus,Rocky,2001,39.232,-123.486,A5,Black,,0,310
AMNH_BEE 00135448,melanopygus,Pacific,2010,37.93138,-122.11861,A4M,Black,,0,317
AMNH_BEE 00135449,melanopygus,Pacific,2010,37.93138,-122.11861,A7M,Black,,0,317
BMEC_ENT 00006976,melanopygus,Pacific,1955,38.98865,-122.53936,P6,Black,,0,318
BMEC_ENT 00007087,melanopygus,Pacific,1979,38.92647,-122.33297,P6,Black,,0,319
BMEC_ENT 00007088,melanopygus,Pacific,1979,38.92647,-122.33297,E2,Black,,0,319
AMNH_BEE 00121370,melanopygus,Pacific,1952,37.90389,-122.595,A4M,Black,,0,320
561661,melanopygus,Pacific,1992,37.435556,-121.323889,P6,Black,,0,325
561662,melanopygus,Pacific,1992,37.435556,-121.323889,P6,Black,,0,325
BMEC_ENT 00007049,melanopygus,Pacific,1970,40.43,-121.98,A8,Black,,0,325
BMEC_ENT 00007070,melanopygus,Pacific,1979,38.853075,-121.07689,A8,Black,,0,331
BMEC_ENT 00007071,melanopygus,Pacific,1979,38.853075,-121.07689,P6,Black,,0,331
BMEC_ENT 00007045,melanopygus,Pacific,1983,39.25,-121.3,E2,Black,,0,331
BMEC_ENT 00006930,melanopygus,Pacific,1955,39.01,-122.36,P6,Black,,0,337
BMEC_ENT 00006931,melanopygus,Pacific,1955,39.01,-122.36,A8,Black,,0,337
ENT.709664,melanopygus,Pacific,1976,38.4194,-120.8241,P7M,Black,,0,339
562486,melanopygus,Pacific,1968,35.427778,-120.756389,A4M,Black,,0,340
562487,melanopygus,Pacific,1968,35.427778,-120.756389,A7M,Black,,0,340
562488,melanopygus,Pacific,1968,35.427778,-120.756389,A7M,Black,,0,340
562489,melanopygus,Pacific,1968,35.427778,-120.756389,A4M,Black,,0,340
BBSL246198,melanopygus,Pacific,1998,36.4795,-121.1568,A7M,Black,,0,340
BBSL246200,melanopygus,Pacific,1998,36.4795,-121.1568,E9M,Black,,0,340
BBSL260676,melanopygus,Pacific,1998,36.4795,-121.1568,A7M,Black,,0,340
562585,melanopygus,Pacific,1950,34.117759,-118.353303,P7M,Black,,0,341
562586,melanopygus,Pacific,1950,34.117759,-118.353303,A9M,Black,,0,341
562587,melanopygus,Pacific,1950,34.117759,-118.353303,A9M,Black,,0,341
562309,melanopygus,Pacific,1953,37.099444,-119.740278,A4M,Black,,0,341
562310,melanopygus,Pacific,1953,37.099444,-119.740278,A4M,Black,,0,341
562311,melanopygus,Pacific,1953,37.099444,-119.740278,A9M,Black,,0,341
562312,melanopygus,Pacific,1953,37.099444,-119.740278,A9M,Black,,0,341
562313,melanopygus,Pacific,1953,37.099444,-119.740278,A4M,Black,,0,341
562525,melanopygus,Pacific,1965,33.393056,-117.083889,P10M,Black,,0,350
108161,melanopygus,Pacific,1971,37.438056,-121.335833,A7M,Black,,0,353
562296,melanopygus,Pacific,1984,37.438056,-121.335833,A4M,Black,,0,353
BMEC_ENT 00006189,melanopygus,Pacific,1955,34.09667,-117.71889,E1,Black,,0,357
BMEC_ENT 00006706,melanopygus,Pacific,1955,34.09667,-117.71889,A8,Black,,0,357
BMEC_ENT 00006707,melanopygus,Pacific,1955,34.09667,-117.71889,P6,Black,,0,357
BMEC_ENT 00006708,melanopygus,Pacific,1955,34.09667,-117.71889,A8,Black,,0,357
BMEC_ENT 00006709,melanopygus,Pacific,1955,34.09667,-117.71889,A8,Black,,0,357
BMEC_ENT 00006710,melanopygus,Pacific,1955,34.09667,-117.71889,A8,Black,,0,357
561622,melanopygus,Pacific,1972,37.875556,-122.235278,A4M,Black,,0,359
562432,melanopygus,Pacific,1972,37.875556,-122.235278,A7M,Black,,0,359
562433,melanopygus,Pacific,1976,37.875556,-122.235278,A9M,Black,,0,359
561623,melanopygus,Pacific,1972,37.875556,-122.235278,A7,Black,,0,359
561624,melanopygus,Pacific,1972,37.875556,-122.235278,A7,Black,,0,359
561625,melanopygus,Pacific,1972,37.875556,-122.235278,P6,Black,,0,359
561626,melanopygus,Pacific,1972,37.875556,-122.235278,A8,Black,,0,359
561627,melanopygus,Pacific,1941,37.875556,-122.235278,A8,Black,,0,359
BMEC_ENT 00006646,melanopygus,Pacific,1976,33.9,-117.4,E2,Black,,0,360
BMEC_ENT 00007038,melanopygus,Pacific,1968,40.19374,-123.56107,A8,Black,,0,361
BMEC_ENT 00007039,melanopygus,Pacific,1968,40.19374,-123.56107,P6,Black,,0,361
BMEC_ENT 00007040,melanopygus,Pacific,1968,40.19374,-123.56107,P6,Black,,0,361
BMEC_ENT 00007075,melanopygus,Pacific,1968,40.19374,-123.56107,P6,Black,,0,361
BMEC_ENT 00007076,melanopygus,Pacific,1968,40.19374,-123.56107,P6,Black,,0,361
BMEC_ENT 00007006,melanopygus,Pacific,1968,38.835,-121.01444,A8,Black,,0,365
561905,melanopygus,Pacific,1953,32.154559,-115.789327,P9,Black,,0,371
562576,melanopygus,Pacific,1956,36.233889,-121.485,E8M,Black,,0,375
561636,melanopygus,Pacific,1956,36.233889,-121.485,A8,Black,,0,375
561637,melanopygus,Pacific,1956,36.233889,-121.485,A7,Black,,0,375
BMEC_ENT 00007084,melanopygus,Pacific,1967,38.89667,-121.07583,P6,Black,,0,375
562503,melanopygus,Pacific,1966,34.011667,-119.799167,A9M,Black,,0,377
562519,melanopygus,Pacific,1966,34.011667,-119.799167,P7M,Black,,0,377
562520,melanopygus,Pacific,1966,34.011667,-119.799167,A4M,Black,,0,377
561641,melanopygus,Pacific,1975,36.221944,-121.495,P6,Black,,0,381
561642,melanopygus,Pacific,1975,36.221944,-121.495,P6,Black,,0,381
561643,melanopygus,Pacific,1975,36.221944,-121.495,P6,Black,,0,381
114065,melanopygus,Pacific,1972,37.419444,-121.371389,A8M,Black,,0,382
194360,melanopygus,Pacific,1974,37.419444,-121.371389,A4M,Black,,0,382
232347,melanopygus,Pacific,1976,37.419444,-121.371389,A4M,Black,,0,382
233569,melanopygus,Pacific,1976,37.419444,-121.371389,S2M,Black,,0,382
239199,melanopygus,Pacific,1976,37.419444,-121.371389,A7M,Black,,0,382
249104,melanopygus,Pacific,1976,37.419444,-121.371389,S2M,Black,,0,382
250023,melanopygus,Pacific,1976,37.419444,-121.371389,A9M,Black,,0,382
250029,melanopygus,Pacific,1976,37.419444,-121.371389,A4M,Black,,0,382
250084,melanopygus,Pacific,1976,37.419444,-121.371389,A4M,Black,,0,382
250086,melanopygus,Pacific,1976,37.419444,-121.371389,A4M,Black,,0,382
252021,melanopygus,Pacific,1976,37.419444,-121.371389,A9M,Black,,0,382
252022,melanopygus,Pacific,1976,37.419444,-121.371389,A7M,Black,,0,382
252030,melanopygus,Pacific,1976,37.419444,-121.371389,A9M,Black,,0,382
562294,melanopygus,Pacific,1984,37.419444,-121.371389,A4M,Black,,0,382
